Price,Close,High,Low,Open,Volume
Ticker,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L
Date,,,,,
2020-10-01,1590.37744140625,1597.867445054945,1548.4334209735575,1564.412095424107,863443
2020-10-02,1560.417236328125,1587.381246171875,1534.95122703125,1584.385245078125,793194
2020-10-05,1588.3802490234375,1594.8715860989812,1564.911568827241,1576.895575735937,1249702
2020-10-06,1594.3721923828125,1598.8661948041859,1563.9128426379482,1587.8808555519397,811988
2020-10-07,1571.902099609375,2054.1634906282343,1569.5552561801717,1592.37477625613,1352448
2020-10-08,1584.884765625,1594.8714371160208,1568.9060912393668,1583.886098475898,1162895
2020-10-09,1600.3641357421875,1602.8608036606622,1582.3881267291708,1591.8754648193742,1146807
2020-10-12,1585.88330078125,1599.8646397050143,1570.9032947915027,1598.3666391060394,813062
2020-10-13,1574.8980712890625,1590.3774118756069,1547.7822836809753,1589.3787447409911,1048435
2020-10-14,1552.4281005859375,1585.8834504538236,1544.4387633040542,1581.888781812882,600443
2020-10-15,1485.517333984375,1537.4480239791228,1464.545324563419,1533.9526890756301,1702105
2020-10-16,1532.4547119140625,1564.9113936587396,1507.4880336489261,1514.9780371284671,1819362
2020-10-19,1532.9539794921875,1560.9166579454652,1518.47330672174,1552.4279877007202,574044
2020-10-20,1531.4561767578125,1552.9275219161386,1525.4641734578147,1531.9555103661457,1072428
2020-10-21,1498.9993896484375,1544.4387448976074,1495.004721055104,1544.4387448976074,772063
2020-10-22,1481.0234375,1496.0034452966959,1462.0487609575184,1487.5147742119016,1400697
2020-10-23,1486.0164794921875,1500.996484325778,1471.5358081530499,1476.0298096031272,2147270
2020-10-26,1413.61328125,1508.4866558305368,1411.4461297544226,1457.0553001368776,1346998
2020-10-27,1406.1231689453125,1419.6051737611945,1383.6531609188426,1417.1085062026978,956763
2020-10-28,1361.6826171875,1398.6333006021957,1334.2192714063074,1382.15529313348,1160195
2020-10-29,1366.6761474609375,1382.6548236460853,1346.7028022295026,1360.684143891507,1160050
2020-10-30,1354.192626953125,1360.6839632917645,1342.9436023766532,1343.2072885338887,879042
2020-11-02,1378.6597900390625,1384.152458525274,1323.0150694573153,1347.70111311678,1253322
2020-11-03,1411.11669921875,1411.11669921875,1382.6546851156118,1382.6546851156118,1398012
