Price,Close,High,Low,Open,Volume
Ticker,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA
Date,,,,,
2021-01-20,465.3295593261719,465.421191380986,451.1231224616116,451.8563467244006,592958
2021-01-21,465.2379455566406,469.5456874775678,465.2379455566406,468.26253090475365,333005
2021-01-22,468.81243896484375,469.362343202894,461.4800841032235,464.68798935518237,425645
2021-01-25,460.0135803222656,471.562044140251,459.5553081705258,470.4621797877905,415757
2021-01-26,465.6045227050781,470.64551655326306,458.54712012933396,458.730440184826,391663
2021-01-27,464.13800048828125,474.76991933391645,453.7352177041006,472.02028659646135,669459
2021-01-28,473.8533630371094,473.94499508279233,457.4013830547904,461.93828814449347,511413
2021-01-29,456.71405029296875,467.98756287355,456.71405029296875,465.14626972052315,817196
2021-02-01,465.3295593261719,467.0709879283303,459.7386334175895,462.8548784905118,430015
2021-02-02,481.0941467285156,481.0941467285156,468.4458180465698,469.9122945855841,547709
2021-02-03,480.7274169921875,484.6685457334874,477.1528723539058,482.1938652870937,369967
2021-02-04,481.27734375,481.9189358872243,476.87794271697834,479.6275753552943,312012
2021-02-05,484.57696533203125,486.04341378320953,479.9025560037332,483.01882888926525,304785
2021-02-08,483.84381103515625,488.7931172292604,481.82740216729275,486.50175622974075,328124
2021-02-09,492.1843566894531,495.9421664589263,483.93545685666896,487.23499441320973,376854
2021-02-10,485.3101806640625,496.8586158443724,483.11045208618367,496.67535174740044,302934
2021-02-11,487.14324951171875,488.6096978768608,482.5605284438757,485.76843319136583,362743
2021-02-12,485.12689208984375,485.4935321904101,481.6440349001637,485.12689208984375,312149
2021-02-15,491.17608642578125,491.54267056128225,485.21854879502945,486.8683172583379,304779
2021-02-16,494.7505798339844,495.1172199141636,487.23490572168623,491.176090788636,297402
2021-02-17,490.3512268066406,496.40039713460015,486.31840929371594,491.26777115581194,364343
2021-02-18,489.4346008300781,493.46741767041385,486.22669614298957,489.617920857624,345527
2021-02-19,496.5836486816406,498.6000571599095,491.35933542385027,491.81760753521047,420401
2021-02-22,497.5919494628906,498.2334857540669,490.7178668451942,494.6589963577213,281071
2021-02-23,494.38397216796875,499.6999174290548,488.05979470508163,499.51659739768917,326853
2021-02-24,488.33477783203125,494.2923156109953,486.3183692416357,493.1008192434871,389117
2021-02-25,486.6850280761719,491.54270172555863,484.94357151251194,489.3430289488265,341801
2021-02-26,481.18572998046875,485.49349913238774,476.1447366187686,479.90254565728566,509151
2021-03-01,492.2760314941406,492.4593515835156,485.67695580813717,485.76858788210615,312876
2021-03-02,494.2923278808594,497.68355296596576,490.0762464938132,492.27591924041036,268383
2021-03-03,498.4167785644531,504.0993644060425,494.20069716599056,497.86687436167085,402528
2021-03-04,489.343017578125,501.0747732723649,485.86010453173645,496.8586359841033,461650
2021-03-05,479.53594970703125,488.51807192372377,479.4442617196795,485.76843924873094,468641
2021-03-08,490.25958251953125,490.717854682686,475.4115532450318,481.27740336855703,487719
2021-03-09,495.5755310058594,496.7670274479844,483.6604547017564,488.24317635718063,424729
2021-03-10,506.8489685058594,508.040464838475,495.0255253449769,495.3921654202839,377397
2021-03-11,517.3892211914062,517.4808532384326,507.2156025489761,507.4905546314757,348410
2021-03-12,516.381103515625,519.5890087055197,511.06510159065783,518.6724643655498,349657
2021-03-15,511.61505126953125,520.1389022681963,507.39891382725955,517.5725893571846,330231
2021-03-16,513.539794921875,515.0062994661649,508.7737530504324,509.7819854136495,330076
2021-03-17,520.780517578125,521.6970619399515,512.2566662014239,513.6314827441637,305038
2021-03-18,519.0389404296875,523.1633891004996,514.4562196843408,522.8884370440618,421418
2021-03-19,510.88177490234375,516.7476243948382,509.1403184931259,512.4398553363153,1041228
2021-03-22,510.1485290527344,516.1977549270271,508.0404883756088,509.7819449018652,306281
2021-03-23,507.9488220214844,510.9734067836687,505.38250937300734,508.4070941351917,302183
2021-03-24,507.2156982421875,509.69032339297667,503.54952060672946,504.0994248754757,327022
2021-03-25,509.2319641113281,510.3318284021781,501.44133796815476,504.0993386759237,298409
